Zip Code,Main City,County,STATE,ASSIGNED TO
65216,Columbia,Clay County,MO,Kansas City Office
65217,Columbia,Clay County,MO,Kansas City Office
65218,Columbia,Clay County,MO,Kansas City Office
65201,Columbia,Clay County,MO,Kansas City Office
65202,Columbia,Clay County,MO,Kansas City Office
65203,Columbia,Clay County,MO,Kansas City Office
65299,Columbia,Clay County,MO,Kansas City Office
63742,Commerce,Clay County,MO,Kansas City Office
64433,Conception,Clay County,MO,Kansas City Office
64434,Conception Junction,Clay County,MO,Kansas City Office
64020,Concordia,Clay County,MO,Kansas City Office
65632,Conway,Clay County,MO,Kansas City Office
65449,Cook Sta,Clay County,MO,Kansas City Office
63839,Cooter,Clay County,MO,Kansas City Office
64021,Corder,Clay County,MO,Kansas City Office
64436,Cosby,Clay County,MO,Kansas City Office
63338,Cottleville,Clay County,MO,Kansas City Office
65690,Couch,Clay County,MO,Kansas City Office
64637,Cowgill,Clay County,MO,Kansas City Office
64437,Craig,Clinton County,MO,Kansas City Office
65633,Crane,Clinton County,MO,Kansas City Office
64739,Creighton,Clinton County,MO,Kansas City Office
65452,Crocker,Clinton County,MO,Kansas City Office
65634,Cross Timbers,Clinton County,MO,Kansas City Office
63019,Crystal City,Clinton County,MO,Kansas City Office
65453,Cuba,Cole County,MO,St. Louis Office
63339,Curryville,Cole County,MO,St. Louis Office
65635,Dadeville,Cole County,MO,St. Louis Office
63743,Daisy,Cole County,MO,St. Louis Office
65246,Dalton,Cole County,MO,St. Louis Office
64438,Darlington,Cole County,MO,St. Louis Office
65456,Davisville,Cole County,MO,St. Louis Office
64638,Dawn,Cole County,MO,St. Louis Office
64440,De Kalb,Cole County,MO,St. Louis Office
63020,De Soto,Cole County,MO,St. Louis Office
64639,De Witt,Cole County,MO,St. Louis Office
64439,Dearborn,Cole County,MO,St. Louis Office
64740,Deepwater,Cole County,MO,St. Louis Office
64741,Deerfield,Cole County,MO,St. Louis Office
63840,Deering,Cole County,MO,St. Louis Office
63341,Defiance,Cole County,MO,St. Louis Office
63744,Delta,Cooper County,MO,St. Louis Office
64441,Denver,Cooper County,MO,St. Louis Office
63636,Des Arc,Cooper County,MO,St. Louis Office
65457,Devils Elbow,Cooper County,MO,St. Louis Office
63841,Dexter,Cooper County,MO,St. Louis Office
64840,Diamond,Cooper County,MO,St. Louis Office
65636,Diggins,Cooper County,MO,St. Louis Office
63023,Dittmer,Crawford County,MO,St. Louis Office
65459,Dixon,Crawford County,MO,St. Louis Office
63637,Doe Run,Crawford County,MO,St. Louis Office
63935,Doniphan,Crawford County,MO,St. Louis Office
65637,Dora,Crawford County,MO,St. Louis Office
64022,Dover,Crawford County,MO,St. Louis Office
63536,Downing,Crawford County,MO,St. Louis Office
64742,Drexel,Crawford County,MO,St. Louis Office
65638,Drury,Dade County,MO,Kansas City Office
63936,Dudley,Dade County,MO,Kansas City Office
64841,Duenweg,Dade County,MO,Kansas City Office
65461,Duke,Dade County,MO,Kansas City Office
65640,Dunnegan,Dade County,MO,Kansas City Office
63438,Durham,Dade County,MO,Kansas City Office
63745,Dutchtown,Dallas County,MO,Kansas City Office
63342,Dutzow,Dallas County,MO,Kansas City Office
65641,Eagle Rock,Dallas County,MO,Kansas City Office
64442,Eagleville,Dallas County,MO,Kansas City Office
63045,Earth City,Dallas County,MO,Kansas City Office
64743,East Lynne,Dallas County,MO,Kansas City Office
63845,East Prairie,Dallas County,MO,Kansas City Office
64443,Easton,Daviess County,MO,Kansas City Office
65462,Edgar Springs,Daviess County,MO,Kansas City Office
64444,Edgerton,Daviess County,MO,Kansas City Office
63537,Edina,Daviess County,MO,Kansas City Office
65326,Edwards,Daviess County,MO,Kansas City Office
64744,El Dorado Springs,Daviess County,MO,Kansas City Office
65026,Eldon,Daviess County,MO,Kansas City Office
65463,Eldridge,Daviess County,MO,Kansas City Office
65464,Elk Creek,DeKalb County,MO,Kansas City Office
65644,Elkland,DeKalb County,MO,Kansas City Office
63638,Ellington,Dekalb County,MO,Kansas City Office
63937,Ellsinore,DeKalb County,MO,Kansas City Office
63538,Elmer,DeKalb County,MO,Kansas City Office
64445,Elmo,DeKalb County,MO,Kansas City Office
63343,Elsberry,DeKalb County,MO,Kansas City Office
63439,Emden,DeKalb County,MO,Kansas City Office
65466,Eminence,Dent County,MO,St. Louis Office
65327,Emma,Dent County,MO,St. Louis Office
63344,Eolia,Dent County,MO,St. Louis Office
63846,Essex,Dent County,MO,St. Louis Office
63539,Ethel,Dent County,MO,St. Louis Office
65032,Eugene,Douglas County,MO,Kansas City Office
65468,Eunice,Douglas County,MO,Kansas City Office
63025,Eureka,Douglas County,MO,Kansas City Office
65646,Everton,Douglas County,MO,Kansas City Office
63440,Ewing,Dunklin County,MO,St. Louis Office
65247,Excello,Dunklin County,MO,St. Louis Office
64024,Excelsior Springs,Dunklin County,MO,St. Louis Office
65647,Exeter,Dunklin County,MO,St. Louis Office
63938,Fagus,Dunklin County,MO,St. Louis Office
65648,Fair Grove,Dunklin County,MO,St. Louis Office
65649,Fair Play,Dunklin County,MO,St. Louis Office
63939,Fairdealing,Dunklin County,MO,St. Louis Office
64446,Fairfax,Dunklin County,MO,St. Louis Office
64842,Fairview,Dunklin County,MO,St. Louis Office
65470,Falcon,Dunklin County,MO,St. Louis Office
63345,Farber,Dunklin County,MO,St. Louis Office
64028,Farley,Dunklin County,MO,St. Louis Office
63640,Farmington,Franklin County,MO,St. Louis Office
63746,Farrar,Franklin County,MO,St. Louis Office
64448,Faucett,Franklin County,MO,St. Louis Office
65248,Fayette,Franklin County,MO,St. Louis Office
63026,Fenton,Franklin County,MO,St. Louis Office
63099,Fenton,Franklin County,MO,St. Louis Office
63028,Festus,Franklin County,MO,St. Louis Office
64449,Fillmore,Franklin County,MO,St. Louis Office
63940,Fisk,Franklin County,MO,St. Louis Office
65650,Flemington,Franklin County,MO,St. Louis Office
63030,Fletcher,Franklin County,MO,St. Louis Office
63346,Flinthill,Franklin County,MO,St. Louis Office
65329,Florence,Franklin County,MO,St. Louis Office
63031,Florissant,Franklin County,MO,St. Louis Office
63032,Florissant,Franklin County,MO,St. Louis Office
63033,Florissant,Franklin County,MO,St. Louis Office
63034,Florissant,Franklin County,MO,St. Louis Office
63347,Foley,Franklin County,MO,St. Louis Office
65652,Fordland,Franklin County,MO,St. Louis Office
64451,Forest City,Franklin County,MO,St. Louis Office
63348,Foristell,Gasconade County,MO,St. Louis Office
65653,Forsyth,Gasconade County,MO,St. Louis Office
65473,Fort Leonard Wood,Gasconade County,MO,St. Louis Office
65034,Fortuna,Gasconade County,MO,St. Louis Office
64745,Foster,Gasconade County,MO,St. Louis Office
63441,Frankford,Gasconade County,MO,St. Louis Office
65250,Franklin,Gasconade County,MO,St. Louis Office
63645,Fredericktown,Gentry County,MO,Kansas City Office
65035,Freeburg,Gentry County,MO,Kansas City Office
64746,Freeman,Gentry County,MO,Kansas City Office
65654,Freistatt,Gentry County,MO,Kansas City Office
63941,Fremont,Gentry County,MO,Kansas City Office
63036,French Village,Gentry County,MO,Kansas City Office
63747,Friedheim,Greene County,MO,Kansas City Office
63748,Frohna,Greene County,MO,Kansas City Office
65251,Fulton,Greene County,MO,Kansas City Office
65655,Gainesville,Greene County,MO,Kansas City Office
65656,Galena,Greene County,MO,Kansas City Office
64640,Gallatin,Greene County,MO,Kansas City Office
64641,Galt,Greene County,MO,Kansas City Office
64747,Garden City,Greene County,MO,Kansas City Office
65657,Garrison,Greene County,MO,Kansas City Office
65036,Gasconade,Greene County,MO,Kansas City Office
63942,Gatewood,Greene County,MO,Kansas City Office
64453,Gentry,Greene County,MO,Kansas City Office
63037,Gerald,Greene County,MO,Kansas City Office
63540,Gibbs,Greene County,MO,Kansas City Office
63847,Gibson,Greene County,MO,Kansas City Office
63848,Gideon,Greene County,MO,Kansas City Office
65330,Gilliam,Greene County,MO,Kansas City Office
64642,Gilman City,Greene County,MO,Kansas City Office
63750,Gipsy,Greene County,MO,Kansas City Office
65254,Glasgow,Greene County,MO,Kansas City Office
63751,Glenallen,Greene County,MO,Kansas City Office
63541,Glenwood,Greene County,MO,Kansas City Office
63849,Gobler,Greene County,MO,Kansas City Office
65658,Golden,Greene County,MO,Kansas City Office
64748,Golden City,Greene County,MO,Kansas City Office
64843,Goodman,Grundy County,MO,St. Louis Office
63752,Gordonville,Grundy County,MO,St. Louis Office
63543,Gorin,Grundy County,MO,St. Louis Office
64454,Gower,Grundy County,MO,St. Louis Office
65660,Graff,Harrison County,MO,Kansas City Office
64455,Graham,Harrison County,MO,Kansas City Office
64029,Grain Valley,Harrison County,MO,Kansas City Office
64844,Granby,Harrison County,MO,Kansas City Office
63943,Grandin,Harrison County,MO,Kansas City Office
64030,Grandview,Harrison County,MO,Kansas City Office
63442,Granger,Harrison County,MO,Kansas City Office
64456,Grant City,Harrison County,MO,Kansas City Office
65037,Gravois Mills,Harrison County,MO,Kansas City Office
63039,Gray Summit,Henry County,MO,Kansas City Office
63850,Grayridge,Henry County,MO,Kansas City Office
63544,Green Castle,Henry County,MO,Kansas City Office
63545,Green City,Henry County,MO,Kansas City Office
65332,Green Ridge,Henry County,MO,Kansas City Office
65661,Greenfield,Henry County,MO,Kansas City Office
63546,Greentop,Henry County,MO,Kansas City Office
63944,Greenville,Hickory County,MO,Kansas City Office
64034,Greenwood,Hickory County,MO,Kansas City Office
65662,Grovespring,Hickory County,MO,Kansas City Office
63041,Grubville,Hickory County,MO,Kansas City Office
64457,Guilford,Hickory County,MO,Kansas City Office
64643,Hale,Hickory County,MO,Kansas City Office
65663,Half Way,Hickory County,MO,Kansas City Office
65255,Hallsville,Hickory County,MO,Kansas City Office
65664,Halltown,Holt County,MO,Kansas City Office
64644,Hamilton,Holt County,MO,Kansas City Office
63401,Hannibal,Holt County,MO,Kansas City Office
65666,Hardenville,Holt County,MO,Kansas City Office
64035,Hardin,Holt County,MO,Kansas City Office
64645,Harris,Howard County,MO,St. Louis Office
65256,Harrisburg,Howard County,MO,St. Louis Office
64701,Harrisonville,Howard County,MO,St. Louis Office
65039,Hartsburg,Howard County,MO,St. Louis Office
65479,Hartshorn,Howard County,MO,St. Louis Office
65667,Hartville,Howell County,MO,St. Louis Office
63945,Harviell,Howell County,MO,St. Louis Office
64750,Harwood,Howell County,MO,St. Louis Office
64458,Hatfield,Howell County,MO,St. Louis Office
63349,Hawk Point,Howell County,MO,St. Louis Office
63851,Hayti,Howell County,MO,St. Louis Office
63042,Hazelwood,Howell County,MO,St. Louis Office
64459,Helena,Howell County,MO,St. Louis Office
63047,Hematite,Howell County,MO,St. Louis Office
65040,Henley,Iron County,MO,St. Louis Office
64036,Henrietta,Iron County,MO,St. Louis Office
63048,Herculaneum,Iron County,MO,St. Louis Office
65041,Hermann,Iron County,MO,St. Louis Office
65668,Hermitage,Iron County,MO,St. Louis Office
65257,Higbee,Iron County,MO,St. Louis Office
64037,Higginsville,Iron County,MO,St. Louis Office
63350,High Hill,Iron County,MO,St. Louis Office
65042,High Point,Iron County,MO,St. Louis Office
63049,High Ridge,Iron County,MO,St. Louis Office
65669,Highlandville,Jackson County,MO,Kansas City Office
63050,Hillsboro,Jackson County,MO,Kansas City Office
63852,Holcomb,Jackson County,MO,Kansas City Office
64040,Holden,Jackson County,MO,Kansas City Office
63853,Holland,Jackson County,MO,Kansas City Office
65258,Holliday,Jackson County,MO,Kansas City Office
65672,Hollister,Jackson County,MO,Kansas City Office
65673,Hollister,Jackson County,MO,Kansas City Office
64048,Holt,Jackson County,MO,Kansas City Office
65043,Holts Summit,Jackson County,MO,Kansas City Office
64461,Hopkins,Jackson County,MO,Kansas City Office
63855,Hornersville,Jackson County,MO,Kansas City Office
63051,House Springs,Jackson County,MO,Kansas City Office
65483,Houston,Jackson County,MO,Kansas City Office
65333,Houstonia,Jackson County,MO,Kansas City Office
65484,Huggins,Jackson County,MO,Kansas City Office
65334,Hughesville,Jackson County,MO,Kansas City Office
65674,Humansville,Jackson County,MO,Kansas City Office
64752,Hume,Jackson County,MO,Kansas City Office
64646,Humphreys,Jackson County,MO,Kansas City Office
63443,Hunnewell,Jackson County,MO,Kansas City Office
65259,Huntsville,Jackson County,MO,Kansas City Office
63547,Hurdland,Jackson County,MO,Kansas City Office
65675,Hurley,Jackson County,MO,Kansas City Office
65486,Iberia,Jackson County,MO,Kansas City Office
63052,Imperial,Jackson County,MO,Kansas City Office
64050,Independence,Jackson County,MO,Kansas City Office
64051,Independence,Jackson County,MO,Kansas City Office
64052,Independence,Jackson County,MO,Kansas City Office
64053,Independence,Jackson County,MO,Kansas City Office
64054,Independence,Jackson County,MO,Kansas City Office
64055,Independence,Jackson County,MO,Kansas City Office
64056,Independence,Jackson County,MO,Kansas City Office
64057,Independence,Jackson County,MO,Kansas City Office
64058,Independence,Jackson County,MO,Kansas City Office
65335,Ionia,Jackson County,MO,Kansas City Office
63648,Irondale,Jackson County,MO,Kansas City Office
63650,Ironton,Jackson County,MO,Kansas City Office
65676,Isabella,Jackson County,MO,Kansas City Office
63755,Jackson,Jackson County,MO,Kansas City Office
65260,Jacksonville,Jackson County,MO,Kansas City Office
65501,Jadwin,Jackson County,MO,Kansas City Office
64647,Jameson,Jackson County,MO,Kansas City Office
64648,Jamesport,Jackson County,MO,Kansas City Office
65046,Jamestown,Jackson County,MO,Kansas City Office
64755,Jasper,Jackson County,MO,Kansas City Office
65101,Jefferson City,Jackson County,MO,Kansas City Office
65102,Jefferson City,Jackson County,MO,Kansas City Office
65103,Jefferson City,Jackson County,MO,Kansas City Office
65104,Jefferson City,Jackson County,MO,Kansas City Office
65105,Jefferson City,Jackson County,MO,Kansas City Office
65106,Jefferson City,Jackson County,MO,Kansas City Office
65107,Jefferson City,Jackson County,MO,Kansas City Office
65108,Jefferson City,Jackson County,MO,Kansas City Office
65109,Jefferson City,Jackson County,MO,Kansas City Office
65110,Jefferson City,Jackson County,MO,Kansas City Office
65111,Jefferson City,Jackson County,MO,Kansas City Office
64756,Jerico Springs,Jackson County,MO,Kansas City Office
65529,Jerome,Jackson County,MO,Kansas City Office
63351,Jonesburg,Jackson County,MO,Kansas City Office
64801,Joplin,Jackson County,MO,Kansas City Office
64802,Joplin,Jackson County,MO,Kansas City Office
64803,Joplin,Jackson County,MO,Kansas City Office
64804,Joplin,Jackson County,MO,Kansas City Office
63445,Kahoka,Jackson County,MO,Kansas City Office
65047,Kaiser,Jackson County,MO,Kansas City Office
64101,Kansas City,Jackson County,MO,Kansas City Office
64102,Kansas City,Jackson County,MO,Kansas City Office
64105,Kansas City,Jackson County,MO,Kansas City Office
64106,Kansas City,Jackson County,MO,Kansas City Office
64108,Kansas City,Jackson County,MO,Kansas City Office
64109,Kansas City,Jackson County,MO,Kansas City Office
64110,Kansas City,Jackson County,MO,Kansas City Office
64111,Kansas City,Jackson County,MO,Kansas City Office
64112,Kansas City,Jackson County,MO,Kansas City Office
64113,Kansas City,Jackson County,MO,Kansas City Office
64114,Kansas City,Jackson County,MO,Kansas City Office
64116,Kansas City,Jackson County,MO,Kansas City Office
64117,Kansas City,Jackson County,MO,Kansas City Office
64118,Kansas City,Jackson County,MO,Kansas City Office
64119,Kansas City,Jackson County,MO,Kansas City Office
64120,Kansas City,Jackson County,MO,Kansas City Office
64121,Kansas City,Jackson County,MO,Kansas City Office
64123,Kansas City,Jackson County,MO,Kansas City Office
64124,Kansas City,Jackson County,MO,Kansas City Office
64125,Kansas City,Jackson County,MO,Kansas City Office
64126,Kansas City,Jasper County,MO,Kansas City Office
64127,Kansas City,Jasper County,MO,Kansas City Office
64128,Kansas City,Jasper County,MO,Kansas City Office
64129,Kansas City,Jasper County,MO,Kansas City Office
64130,Kansas City,Jasper County,MO,Kansas City Office
64131,Kansas City,Jasper County,MO,Kansas City Office
64132,Kansas City,Jasper County,MO,Kansas City Office
64133,Kansas City,Jasper County,MO,Kansas City Office
64134,Kansas City,Jasper County,MO,Kansas City Office
64136,Kansas City,Jasper County,MO,Kansas City Office
64137,Kansas City,Jasper County,MO,Kansas City Office
64138,Kansas City,Jasper County,MO,Kansas City Office
64139,Kansas City,Jasper County,MO,Kansas City Office
64141,Kansas City,Jasper County,MO,Kansas City Office
64144,Kansas City,Jasper County,MO,Kansas City Office
64145,Kansas City,Jasper County,MO,Kansas City Office
64146,Kansas City,Jasper County,MO,Kansas City Office
64147,Kansas City,Jasper County,MO,Kansas City Office
64148,Kansas City,Jasper County,MO,Kansas City Office
64149,Kansas City,Jefferson County,MO,St. Louis Office
64171,Kansas City,Jefferson County,MO,St. Louis Office
